username1,username2,link1,link2,comparison_type,ssim,features2d
cg505,danzheng,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack-danzheng-2016p2.herokuapp.com/,maps,51.3,45.6
cg505,lennax,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack-lennax-2016p2.herokuapp.com/,maps,47.8,47.4
cg505,analyst1001,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack2016.herokuapp.com/p2-analyst1001/home.html,maps,100.0,100.0
cg505,chriscoraggio,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack2016.herokuapp.com/p2-chriscoraggio/google-maps-api-testing.html,maps,45.4,43.0
cg505,drewatk,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack2016.herokuapp.com/p2-drewatk/home.html,maps,39.1,100.0
cg505,kathy789,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack2016.herokuapp.com/p2-kathy789/home.html,maps,97.4,100.0
cg505,nathanamorin,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack2016.herokuapp.com/p2-nathanamorin/home.html,maps,100.0,100.0
cg505,pptx,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack2016.herokuapp.com/p2-pptx/home.html,maps,100.0,100.0
cg505,rkp7,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack2016.herokuapp.com/p2-rkp7/home.html,maps,100.0,100.0
cg505,saul97,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack2016.herokuapp.com/p2-saul97/home.html,maps,100.0,100.0
cg505,sauravn,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack2016.herokuapp.com/p2-sauravn/home.html,maps,41.7,41.0
cg505,thesoupgirl,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack2016.herokuapp.com/p2-thesoupgirl/home.html,maps,100.0,100.0
cg505,2016-Purdue-Ironhack-Tutorials,http://blackironhack-cg505-2016p1.herokuapp.com/,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html,maps,100.0,100.0
analyst1001,danzheng,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://blackironhack-danzheng-2016p2.herokuapp.com/,maps,51.3,45.6
analyst1001,lennax,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://blackironhack-lennax-2016p2.herokuapp.com/,maps,47.8,47.4
analyst1001,analyst1001,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://blackironhack2016.herokuapp.com/p2-analyst1001/home.html,maps,100.0,100.0
analyst1001,chriscoraggio,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://blackironhack2016.herokuapp.com/p2-chriscoraggio/google-maps-api-testing.html,maps,45.4,43.0
analyst1001,drewatk,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://blackironhack2016.herokuapp.com/p2-drewatk/home.html,maps,39.1,100.0
analyst1001,kathy789,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://blackironhack2016.herokuapp.com/p2-kathy789/home.html,maps,97.4,100.0
analyst1001,nathanamorin,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://blackironhack2016.herokuapp.com/p2-nathanamorin/home.html,maps,100.0,100.0
analyst1001,pptx,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://blackironhack2016.herokuapp.com/p2-pptx/home.html,maps,100.0,100.0
analyst1001,rkp7,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://blackironhack2016.herokuapp.com/p2-rkp7/home.html,maps,100.0,100.0
analyst1001,saul97,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://blackironhack2016.herokuapp.com/p2-saul97/home.html,maps,100.0,100.0
analyst1001,sauravn,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://blackironhack2016.herokuapp.com/p2-sauravn/home.html,maps,41.7,41.0
analyst1001,thesoupgirl,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://blackironhack2016.herokuapp.com/p2-thesoupgirl/home.html,maps,100.0,100.0
analyst1001,2016-Purdue-Ironhack-Tutorials,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html,maps,100.0,100.0
chriscoraggio,danzheng,http://blackironhack2016.herokuapp.com/p1-chriscoraggio/google-maps-api-testing.html,http://blackironhack-danzheng-2016p2.herokuapp.com/,maps,57.4,44.7
chriscoraggio,lennax,http://blackironhack2016.herokuapp.com/p1-chriscoraggio/google-maps-api-testing.html,http://blackironhack-lennax-2016p2.herokuapp.com/,maps,47.2,41.7
chriscoraggio,analyst1001,http://blackironhack2016.herokuapp.com/p1-chriscoraggio/google-maps-api-testing.html,http://blackironhack2016.herokuapp.com/p2-analyst1001/home.html,maps,45.5,43.5
chriscoraggio,chriscoraggio,http://blackironhack2016.herokuapp.com/p1-chriscoraggio/google-maps-api-testing.html,http://blackironhack2016.herokuapp.com/p2-chriscoraggio/google-maps-api-testing.html,maps,99.6,100.0
